Number;Name;Business;Country;EAD;LGD;PD;Default;A;B;C
350;Name  350;A;E;899736,7026;0,731379023;0,042219154;Poisson;1;0;0
351;Name  351;C;E;588833,9127;0,404881765;0,27715924;Poisson;0;0;1
352;Name  352;B;B;155863,5036;0,429530818;0,145196961;Poisson;0;1;0
353;Name  353;C;E;707730,6367;0,820413367;0,244361325;Poisson;0;0;1
354;Name  354;C;A;128150,9656;0,588829686;0,137115573;Poisson;0;0;1
355;Name  355;C;E;165883,4634;0,23154301;0,055013119;Poisson;0;0;1
356;Name  356;C;A;602503,8301;0,931912185;0,027247821;Poisson;0;0;1
357;Name  357;A;C;901632,024;0,127940677;0,210775695;Poisson;1;0;0
358;Name  358;B;C;421233,3921;0,762729852;0,147682551;Poisson;0;1;0
359;Name  359;A;D;257382,578;0,646934321;0,053263984;Poisson;1;0;0
360;Name  360;A;E;440108,2531;0,020428477;0,253022682;Poisson;1;0;0
361;Name  361;B;B;65601,87359;0,816672008;0,247030816;Poisson;0;1;0
362;Name  362;B;A;751184,655;0,099606972;0,345070442;Poisson;0;1;0
363;Name  363;B;D;511954,7345;0,812055547;0,230514614;Poisson;0;1;0
364;Name  364;A;B;497851,6471;0,550046184;0,021215229;Poisson;1;0;0
365;Name  365;C;C;272973,5525;0,53021733;0,120945876;Poisson;0;0;1
366;Name  366;A;C;969244,8751;0,894419444;0,003509666;Poisson;1;0;0
367;Name  367;A;C;942067,6528;0,777769319;0,203786638;Poisson;1;0;0
368;Name  368;B;E;715472,5818;0,548343746;0,169047427;Poisson;0;1;0
369;Name  369;A;C;262118,2735;0,770925613;0,140796549;Poisson;1;0;0
370;Name  370;A;A;986926,3419;0,77999702;0,241066184;Poisson;1;0;0
371;Name  371;A;E;14816,02214;0,072150012;0,039759307;Poisson;1;0;0
372;Name  372;A;B;248683,7299;0,087567147;0,00658019;Poisson;1;0;0
373;Name  373;A;C;919940,9732;0,186883308;0,013788071;Poisson;1;0;0
374;Name  374;C;D;443693,6724;0,45340161;0,014527151;Poisson;0;0;1
375;Name  375;A;D;942409,1471;0,953037223;0,122594437;Poisson;1;0;0
376;Name  376;A;B;956028,8379;0,025774513;0,155768343;Poisson;1;0;0
377;Name  377;C;E;903081,5643;0,394225114;0,063226029;Poisson;0;0;1
378;Name  378;C;A;276536,7902;0,167289831;0,157641192;Poisson;0;0;1
379;Name  379;C;A;497298,9882;0,140544975;0,298138398;Poisson;0;0;1
380;Name  380;C;D;547902,1145;0,08666492;0,170617174;Poisson;0;0;1
381;Name  381;A;B;747734,3025;0,890378362;0,203903806;Poisson;1;0;0
382;Name  382;C;D;43541,30939;0,16661554;0,006305346;Poisson;0;0;1
383;Name  383;C;E;382957,4188;0,599504058;0,12998582;Poisson;0;0;1
384;Name  384;B;C;386094,6318;0,536509411;0,340505947;Poisson;0;1;0
385;Name  385;A;D;130870,0759;0,052376034;0,082274172;Poisson;1;0;0
386;Name  386;C;B;812915,8045;0,387535775;0,17194312;Poisson;0;0;1
387;Name  387;C;E;819708,2461;0,263387296;0,169363394;Poisson;0;0;1
388;Name  388;A;D;227327,0655;0,420248991;0,056447535;Poisson;1;0;0
389;Name  389;C;B;851976,8826;0,517853101;0,15923325;Poisson;0;0;1
390;Name  390;B;D;33108,3936;0,12629777;0,003726978;Poisson;0;1;0
391;Name  391;A;D;490396,9195;0,981524926;0,064235855;Poisson;1;0;0
392;Name  392;A;B;552105,9811;0,815581574;0,026678898;Poisson;1;0;0
393;Name  393;A;A;99531,34758;0,351024073;0,201633544;Poisson;1;0;0
394;Name  394;A;C;836216,7354;0,260600873;0,148150473;Poisson;1;0;0
395;Name  395;C;D;346833,5117;0,552970823;0,325701675;Poisson;0;0;1
396;Name  396;A;E;667082,7968;0,291255932;0,230655277;Poisson;1;0;0
397;Name  397;C;D;212514,4106;0,421555376;0,202115709;Poisson;0;0;1
398;Name  398;B;E;238976,8591;0,572330692;0,088588691;Poisson;0;1;0
399;Name  399;A;C;504580,3085;0,286834129;0,072390939;Poisson;1;0;0
400;Name  400;A;A;715080,8127;0,824556983;0,009756656;Poisson;1;0;0
401;Name  401;B;E;972822,5347;0,11850654;0,19317149;Poisson;0;1;0
402;Name  402;A;A;368746,2795;0,343000792;0,323211065;Poisson;1;0;0
403;Name  403;B;A;917825,1556;0,393661464;0,132091715;Poisson;0;1;0
404;Name  404;B;D;583037,4807;0,062616193;0,250958626;Poisson;0;1;0
405;Name  405;B;E;178965,2426;0,933743412;0,343269864;Poisson;0;1;0
406;Name  406;A;B;821265,6076;0,973263538;0,258830099;Poisson;1;0;0
407;Name  407;C;B;177790,2248;0,631308182;0,053502307;Poisson;0;0;1
408;Name  408;A;D;320010,7096;0,92969624;0,282187002;Poisson;1;0;0
409;Name  409;C;C;401371,5315;0,648452543;0,071475747;Poisson;0;0;1
410;Name  410;C;A;82862,17925;0,643681422;0,030237599;Poisson;0;0;1
411;Name  411;B;E;399496,1086;0,820711056;0,330325919;Poisson;0;1;0
412;Name  412;A;A;421146,3947;0,889748516;0,187292779;Poisson;1;0;0
413;Name  413;B;C;721486,118;0,559183055;0,331494286;Poisson;0;1;0
414;Name  414;C;D;521303,4437;0,594939776;0,033580963;Poisson;0;0;1
415;Name  415;C;E;2832,728184;0,743556262;0,175652473;Poisson;0;0;1
416;Name  416;C;A;210425,9932;0,686101249;0,337400841;Poisson;0;0;1
417;Name  417;A;A;364474,3148;0,66805486;0,272628396;Poisson;1;0;0
418;Name  418;C;B;650847,5871;0,710499817;0,190842523;Poisson;0;0;1
419;Name  419;B;B;203490,5766;0,725561385;0,344229003;Poisson;0;1;0
420;Name  420;B;B;927011,7211;0,314608656;0,083346042;Poisson;0;1;0
421;Name  421;B;E;917172,7003;0,903432648;0,074805229;Poisson;0;1;0
422;Name  422;B;D;367255,4987;0,08742127;0,318208023;Poisson;0;1;0
423;Name  423;C;D;577127,0717;0,491774786;0,096587515;Poisson;0;0;1
424;Name  424;A;E;488716,739;0,669917317;0,312933882;Poisson;1;0;0
425;Name  425;A;B;389593,8745;0,12582503;0,276533238;Poisson;1;0;0
426;Name  426;C;B;454586,2689;0,419141394;0,313702849;Poisson;0;0;1
427;Name  427;C;B;624229,7128;0,738339905;0,090407735;Poisson;0;0;1
428;Name  428;B;C;691513,9509;0,042759639;0,079634989;Poisson;0;1;0
429;Name  429;C;D;721935,9273;0,318895599;0,061478964;Poisson;0;0;1
430;Name  430;C;A;352218,6418;0,40085759;0,201989032;Poisson;0;0;1
431;Name  431;A;C;502918,4948;0,748266097;0,105057591;Poisson;1;0;0
432;Name  432;A;B;989861,3421;0,175163815;0,035625659;Poisson;1;0;0
433;Name  433;C;C;303973,0225;0,403786455;0,250203463;Poisson;0;0;1
434;Name  434;A;A;239253,6233;0,050482299;0,081837463;Poisson;1;0;0
435;Name  435;C;E;262999,2668;0,150771197;0,001249244;Poisson;0;0;1
436;Name  436;C;D;449813,9084;0,564751328;0,091676846;Poisson;0;0;1
437;Name  437;A;B;676513,6716;0,869528671;0,040655532;Poisson;1;0;0
438;Name  438;B;B;17453,06705;0,50960462;0,000257471;Poisson;0;1;0
439;Name  439;B;C;293120,8813;0,63300041;0,269238936;Poisson;0;1;0
440;Name  440;A;E;557859,058;0,362225954;0,098921755;Poisson;1;0;0
441;Name  441;A;D;541765,5262;0,804780884;0,270865258;Poisson;1;0;0
442;Name  442;C;A;180467,8027;0,790746604;0,112374848;Poisson;0;0;1
443;Name  443;B;D;953297,7586;0,572263394;0,074234548;Poisson;0;1;0
444;Name  444;B;B;964559,252;0,487883235;0,115399802;Poisson;0;1;0
445;Name  445;A;A;440091,266;0,376897436;0,272945384;Poisson;1;0;0
446;Name  446;C;B;535969,3431;0,912902107;0,190934881;Poisson;0;0;1
447;Name  447;B;C;407561,0858;0,001505177;0,1994948;Poisson;0;1;0
448;Name  448;B;B;123784,2497;0,330595565;0,022683394;Poisson;0;1;0
449;Name  449;B;C;551821,888;0,803026928;0,251058333;Poisson;0;1;0
450;Name  450;B;E;565475,5659;0,635221748;0,223772174;Poisson;0;1;0
451;Name  451;B;D;233651,6173;0,803432311;0,170887116;Poisson;0;1;0
452;Name  452;C;A;187831,6438;0,427325234;0,086246584;Poisson;0;0;1
453;Name  453;A;C;586871,6317;0,66265973;0,306105901;Poisson;1;0;0
454;Name  454;C;D;615189,6169;0,220331491;0,151993447;Poisson;0;0;1
455;Name  455;B;E;142827,9142;0,093578759;0,120244549;Poisson;0;1;0
456;Name  456;A;D;132374,506;0,023144285;0,305575698;Poisson;1;0;0
457;Name  457;B;C;107197,0374;0,346470704;0,332588999;Poisson;0;1;0
458;Name  458;B;C;838048,0433;0,104859323;0,022941412;Poisson;0;1;0
459;Name  459;B;E;400858,8478;0,625622848;0,079948774;Poisson;0;1;0
460;Name  460;A;B;594997,9882;0,706524657;0,031530251;Poisson;1;0;0
461;Name  461;C;A;433044,265;0,577947;0,208444113;Poisson;0;0;1
462;Name  462;C;B;279969,5546;0,215916835;0,334526977;Poisson;0;0;1
463;Name  463;C;B;335969,7017;0,435760236;0,223578082;Poisson;0;0;1
464;Name  464;A;D;797491,7144;0,225439094;0,116880675;Poisson;1;0;0
465;Name  465;B;A;985828,3793;0,663979111;0,112153376;Poisson;0;1;0
466;Name  466;A;B;598551,1599;0,116958593;0,290809286;Poisson;1;0;0
467;Name  467;C;C;8691,644498;0,183584148;0,131865011;Poisson;0;0;1
468;Name  468;C;E;893598,2628;0,874204674;0,15886334;Poisson;0;0;1
469;Name  469;C;E;763215,2491;0,990331344;0,043324461;Poisson;0;0;1
470;Name  470;B;C;868407,3549;0,4378388;0,301750023;Poisson;0;1;0
471;Name  471;B;D;41455,51386;0,093105347;0,05085888;Poisson;0;1;0
472;Name  472;A;A;83555,87432;0,609854582;0,253093709;Poisson;1;0;0
473;Name  473;C;E;107486,8392;0,299146726;0,133033904;Poisson;0;0;1
474;Name  474;C;E;313843,3228;0,595209459;0,073700561;Poisson;0;0;1
475;Name  475;C;A;182023,7101;0,56996244;0,065351205;Poisson;0;0;1
476;Name  476;C;D;18466,26638;0,438049759;0,132850178;Poisson;0;0;1
477;Name  477;B;B;980344,684;0,97238071;0,319175154;Poisson;0;1;0
478;Name  478;B;B;336552,3204;0,018731097;0,287307781;Poisson;0;1;0
479;Name  479;B;E;781588,6688;0,8172907;0,033911259;Poisson;0;1;0
480;Name  480;A;C;606530,0566;0,404788416;0,247095775;Poisson;1;0;0
481;Name  481;B;E;850186,701;0,728871192;0,082397885;Poisson;0;1;0
482;Name  482;B;C;199943,8683;0,009366363;0,18288241;Poisson;0;1;0
483;Name  483;A;D;709525,1907;0,303869076;0,241225535;Poisson;1;0;0
484;Name  484;A;E;164384,9618;0,180631984;0,118263283;Poisson;1;0;0
485;Name  485;B;B;430956,307;0,400689512;0,344830029;Poisson;0;1;0
486;Name  486;B;C;374327,2121;0,43853147;0,087068148;Poisson;0;1;0
487;Name  487;A;A;717850,2821;0,264577614;0,210049393;Poisson;1;0;0
488;Name  488;B;C;72858,57343;0,586310179;0,270819651;Poisson;0;1;0
489;Name  489;C;C;594957,2382;0,470474287;0,025044365;Poisson;0;0;1
490;Name  490;A;E;818426,909;0,828648473;0,151125834;Poisson;1;0;0
491;Name  491;A;E;260693,9217;0,333709965;0,068030557;Poisson;1;0;0
492;Name  492;C;E;836462,5876;0,002372756;0,092057803;Poisson;0;0;1
493;Name  493;A;A;114052,1397;0,480177738;0,173849722;Poisson;1;0;0
494;Name  494;B;B;623655,2495;0,378823932;0,121605091;Poisson;0;1;0
495;Name  495;B;C;450240,3769;0,673960231;0,116328619;Poisson;0;1;0
496;Name  496;C;E;435751,818;0,495649479;0,283831724;Poisson;0;0;1
497;Name  497;A;D;300480,4205;0,471018006;0,277336309;Poisson;1;0;0
498;Name  498;C;E;992957,4171;0,080407479;0,141528373;Poisson;0;0;1
499;Name  499;C;E;862392,0482;0,197035331;0,022689294;Poisson;0;0;1
500;Name  500;A;B;458383,1023;0,289254252;0,153443693;Poisson;1;0;0
501;Name  501;C;E;217860,1822;0,30145138;0,21808609;Poisson;0;0;1
502;Name  502;B;D;716150,1235;0,956761576;0,334063809;Poisson;0;1;0
503;Name  503;B;E;923836,5586;0,236867844;0,167064748;Poisson;0;1;0
504;Name  504;A;A;972430,8544;0,577343955;0,094626211;Poisson;1;0;0
505;Name  505;A;E;969050,02;0,380701694;0,061446067;Poisson;1;0;0
506;Name  506;A;E;430893,7826;0,22675162;0,320079463;Poisson;1;0;0
507;Name  507;B;C;180502,9733;0,983824268;0,14498735;Poisson;0;1;0
508;Name  508;B;B;331880,2432;0,790906712;0,081479691;Poisson;0;1;0
509;Name  509;C;C;469785,3097;0,875684423;0,232165198;Poisson;0;0;1
510;Name  510;C;A;444250,9583;0,437736516;0,009474608;Poisson;0;0;1
511;Name  511;B;A;920051,9642;0,295237286;0,000825722;Poisson;0;1;0
512;Name  512;C;A;164518,515;0,859722242;0,091241895;Poisson;0;0;1
513;Name  513;B;A;276328,7106;0,612676392;0,345708981;Poisson;0;1;0
514;Name  514;B;C;489536,1295;0,355334663;0,134362179;Poisson;0;1;0
515;Name  515;C;B;66915,45625;0,688218106;0,025748668;Poisson;0;0;1
516;Name  516;C;D;289148,1913;0,689965928;0,253580627;Poisson;0;0;1
517;Name  517;A;D;777357,3573;0,227577886;0,02976524;Poisson;1;0;0
518;Name  518;A;C;221253,5493;0,23775725;0,266961579;Poisson;1;0;0
519;Name  519;C;A;440024,0962;0,240499179;0,31048146;Poisson;0;0;1
520;Name  520;C;A;536200,6898;0,461704355;0,334320439;Poisson;0;0;1
521;Name  521;B;E;389974,3545;0,003252459;0,293961743;Poisson;0;1;0
522;Name  522;B;E;251330,8167;0,609306619;0,301378868;Poisson;0;1;0
523;Name  523;C;D;876780,0449;0,782383981;0,032555152;Poisson;0;0;1
524;Name  524;C;A;122464,8669;0,645325422;0,343380278;Poisson;0;0;1
525;Name  525;A;B;931095,8775;0,913241578;0,202801837;Poisson;1;0;0
526;Name  526;C;E;259058,3999;0,508517262;0,226554536;Poisson;0;0;1
527;Name  527;B;A;503272,1261;0,645122403;0,019531473;Poisson;0;1;0
528;Name  528;B;B;858125,6993;0,347317127;0,054285634;Poisson;0;1;0
529;Name  529;A;E;878321,1675;0,442723564;0,271530637;Poisson;1;0;0
530;Name  530;C;D;56933,90535;0,783080811;0,1640744;Poisson;0;0;1
531;Name  531;B;A;259653,7747;0,278862221;0,139082952;Poisson;0;1;0
532;Name  532;C;A;133561,7651;0,808193955;0,027040803;Poisson;0;0;1
533;Name  533;B;A;356897,3673;0,575738287;0,279561637;Poisson;0;1;0
534;Name  534;B;B;433768,5148;0,89883942;0,266813658;Poisson;0;1;0
535;Name  535;C;B;300704,6955;0,762596992;0,079149595;Poisson;0;0;1
536;Name  536;B;E;438324,3233;0,512955465;0,207767425;Poisson;0;1;0
537;Name  537;A;B;662786,2953;0,99549282;0,102585659;Poisson;1;0;0
538;Name  538;C;C;815685,5379;0,963550003;0,155116922;Poisson;0;0;1
539;Name  539;B;E;344633,5164;0,392198093;0,140122046;Poisson;0;1;0
540;Name  540;A;D;262932,276;0,012862383;0,164034651;Poisson;1;0;0
541;Name  541;B;E;258042,5381;0,077063753;0,032248454;Poisson;0;1;0
542;Name  542;A;B;184950,1458;0,651274375;0,069462714;Poisson;1;0;0
543;Name  543;A;E;847569,8886;0,973974598;0,290509266;Poisson;1;0;0
544;Name  544;C;E;12621,04938;0,663270553;0,067073948;Poisson;0;0;1
545;Name  545;C;C;268256,5874;0,409491832;0,321766672;Poisson;0;0;1
546;Name  546;A;B;789972,9384;0,278270285;0,047024408;Poisson;1;0;0
547;Name  547;C;C;213195,8638;0,099917189;0,159082011;Poisson;0;0;1
548;Name  548;B;B;160012,8423;0,356796157;0,341909146;Poisson;0;1;0
549;Name  549;C;C;832685,6838;0,268121435;0,268417031;Poisson;0;0;1
550;Name  550;A;C;206672,206;0,36262685;0,188501386;Poisson;1;0;0
551;Name  551;C;B;306382,3958;0,333914723;0,294802384;Poisson;0;0;1
552;Name  552;A;E;219214,375;0,924788021;0,247074988;Poisson;1;0;0
553;Name  553;A;E;782071,1016;0,233453275;0,229886684;Poisson;1;0;0
554;Name  554;A;A;409866,9745;0,092185741;0,316884066;Poisson;1;0;0
555;Name  555;C;B;335461,0652;0,679087668;0,311791615;Poisson;0;0;1
556;Name  556;B;E;137612,7816;0,803186333;0,083572922;Poisson;0;1;0
557;Name  557;A;D;24279,40721;0,165496319;0,153499759;Poisson;1;0;0
558;Name  558;A;B;666741,5348;0,799700112;0,172171876;Poisson;1;0;0
559;Name  559;B;C;637425,8022;0,070162839;0,169211728;Poisson;0;1;0
560;Name  560;A;E;614096,8498;0,825501852;0,274718243;Poisson;1;0;0
561;Name  561;B;E;660282,5436;0,625962356;0,121694646;Poisson;0;1;0
562;Name  562;B;B;699263,7344;0,762156877;0,238626577;Poisson;0;1;0
563;Name  563;B;A;879281,255;0,449897889;0,163033906;Poisson;0;1;0
564;Name  564;B;C;103758,9594;0,083807233;0,294422804;Poisson;0;1;0
565;Name  565;C;D;900536,3094;0,50408767;0,188051045;Poisson;0;0;1
566;Name  566;B;A;682194,8002;0,145343995;0,269084449;Poisson;0;1;0
567;Name  567;B;A;223369,2949;0,463884649;0,142362384;Poisson;0;1;0
568;Name  568;C;D;495227,5977;0,935663117;0,288505552;Poisson;0;0;1
569;Name  569;B;C;138237,6987;0,963368395;0,20640746;Poisson;0;1;0
570;Name  570;A;B;426860,4435;0,947753164;0,25593885;Poisson;1;0;0
571;Name  571;B;D;13408,72628;0,056902986;0,0832374;Poisson;0;1;0
572;Name  572;C;E;622821,1944;0,461373297;0,323332186;Poisson;0;0;1
573;Name  573;A;E;319828,6828;0,924077102;0,21876891;Poisson;1;0;0
574;Name  574;A;B;366055,5201;0,071604928;0,190513401;Poisson;1;0;0
575;Name  575;C;D;435856,5593;0,554611805;0,270004293;Poisson;0;0;1
576;Name  576;A;A;26638,12767;0,570794881;0,240864713;Poisson;1;0;0
577;Name  577;C;A;760368,5147;0,562618892;0,074734798;Poisson;0;0;1
578;Name  578;A;A;573724,1543;0,879707854;0,150562896;Poisson;1;0;0
579;Name  579;C;E;503680,9284;0,610764709;0,242068098;Poisson;0;0;1
580;Name  580;A;D;732899,5694;0,835738488;0,181027837;Poisson;1;0;0
581;Name  581;A;A;513539,2592;0,333417309;0,081293245;Poisson;1;0;0
582;Name  582;A;A;226074,7112;0,215000367;0,006126574;Poisson;1;0;0
583;Name  583;C;B;671121,9052;0,234055892;0,264932839;Poisson;0;0;1
584;Name  584;C;D;643210,4675;0,618129445;0,314134548;Poisson;0;0;1
585;Name  585;C;A;996291,3179;0,471096344;0,165536397;Poisson;0;0;1
586;Name  586;C;A;891131,3281;0,557815372;0,115822348;Poisson;0;0;1
587;Name  587;A;C;892356,5854;0,648523409;0,070990131;Poisson;1;0;0
588;Name  588;C;C;276376,5057;0,686760609;0,057270005;Poisson;0;0;1
589;Name  589;A;B;932695,461;0,104149892;0,04884303;Poisson;1;0;0
590;Name  590;A;E;840228,2531;0,418244852;0,236045122;Poisson;1;0;0
591;Name  591;A;C;384655,2789;0,737828668;0,260520072;Poisson;1;0;0
592;Name  592;A;D;945677,2809;0,11628771;0,057778094;Poisson;1;0;0
593;Name  593;A;E;481540,4494;0,34415048;0,053054302;Poisson;1;0;0
594;Name  594;C;A;485596,2684;0,354544445;0,307721366;Poisson;0;0;1
595;Name  595;A;A;642793,9911;0,089483187;0,116619957;Poisson;1;0;0
596;Name  596;C;B;441267,3048;0,886986258;0,336050534;Poisson;0;0;1
597;Name  597;A;A;969346,6495;0,227129691;0,141873543;Poisson;1;0;0
598;Name  598;B;B;217329,404;0,960288934;0,001442849;Poisson;0;1;0
599;Name  599;C;E;334119,6978;0,902258032;0,147035136;Poisson;0;0;1
600;Name  600;C;B;445110,751;0,696337893;0,052754808;Poisson;0;0;1
601;Name  601;C;A;992044,297;0,683588201;0,334707874;Poisson;0;0;1
602;Name  602;B;C;416782,8076;0,273871082;0,159248145;Poisson;0;1;0
603;Name  603;C;C;500975,6858;0,218815806;0,202149637;Poisson;0;0;1
604;Name  604;B;D;930951,1379;0,043098189;0,063002328;Poisson;0;1;0
605;Name  605;A;B;611650,7863;0,393172007;0,074169577;Poisson;1;0;0
606;Name  606;A;C;450473,706;0,712799837;0,01308219;Poisson;1;0;0
607;Name  607;A;D;291676,1197;0,684927703;0,256817636;Poisson;1;0;0
608;Name  608;B;D;704365,0066;0,730157037;0,216798562;Poisson;0;1;0
609;Name  609;A;B;873049,9077;0,781526835;0,196106232;Poisson;1;0;0
610;Name  610;A;B;965237,1115;0,631973285;0,157466102;Poisson;1;0;0
611;Name  611;B;D;687321,757;0,065209778;0,290732741;Poisson;0;1;0
612;Name  612;C;A;903788,0359;0,317874062;0,009211703;Poisson;0;0;1
613;Name  613;B;E;327002,6571;0,824477575;0,131219098;Poisson;0;1;0
614;Name  614;B;B;200650,1939;0,61376771;0,346928904;Poisson;0;1;0
615;Name  615;A;C;660732,4217;0,654371239;0,077714739;Poisson;1;0;0
616;Name  616;A;C;94883,25895;0,970170224;0,156184766;Poisson;1;0;0
617;Name  617;B;E;885895,6329;0,69732783;0,172654467;Poisson;0;1;0
618;Name  618;B;E;518620,1349;0,710504806;0,149963405;Poisson;0;1;0
619;Name  619;A;C;446863,0716;0,169590772;0,211344785;Poisson;1;0;0
620;Name  620;C;E;447840,9993;0,826796862;0,337789123;Poisson;0;0;1
621;Name  621;A;A;922867,1297;0,126091927;0,345815694;Poisson;1;0;0
622;Name  622;C;E;25864,75622;0,755840029;0,151580328;Poisson;0;0;1
623;Name  623;A;B;705107,1043;0,069031153;0,330049479;Poisson;1;0;0
624;Name  624;A;D;160537,4381;0,15928894;0,239606407;Poisson;1;0;0
625;Name  625;A;A;296352,6034;0,949476912;0,172969372;Poisson;1;0;0
626;Name  626;A;C;897383,541;0,017899555;0,335453367;Poisson;1;0;0
627;Name  627;B;D;935678,7659;0,480429724;0,216074563;Poisson;0;1;0
628;Name  628;B;E;476349,4868;0,978180964;0,27639767;Poisson;0;1;0
629;Name  629;C;E;792721,4026;0,799689663;0,144459238;Poisson;0;0;1
630;Name  630;B;C;405478,3497;0,731482278;0,242135074;Poisson;0;1;0
631;Name  631;B;C;948899,5956;0,715057874;0,23154269;Poisson;0;1;0
632;Name  632;A;D;10882,7687;0,487535456;0,030752117;Poisson;1;0;0
633;Name  633;B;D;414678,4191;0,938094684;0,317759671;Poisson;0;1;0
634;Name  634;C;D;43156,01321;0,172050753;0,213528043;Poisson;0;0;1
635;Name  635;B;D;655133,6026;0,761581272;0,16809566;Poisson;0;1;0
636;Name  636;A;A;544957,5718;0,276749016;0,258756692;Poisson;1;0;0
637;Name  637;A;D;771137,4153;0,458500337;0,041358347;Poisson;1;0;0
638;Name  638;C;B;448751,8437;0,854242241;0,069943198;Poisson;0;0;1
639;Name  639;C;E;141549,5126;0,332282284;0,269448363;Poisson;0;0;1
640;Name  640;B;E;861840,6083;0,331109143;0,279047384;Poisson;0;1;0
641;Name  641;B;C;608784,7254;0,811978796;0,186241834;Poisson;0;1;0
642;Name  642;C;C;871079,0452;0,196216765;0,330080926;Poisson;0;0;1
643;Name  643;B;B;337799,6201;0,25935132;0,244644151;Poisson;0;1;0
644;Name  644;B;B;889208,0626;0,329344822;0,047340373;Poisson;0;1;0
645;Name  645;A;B;783868,5703;0,470261276;0,129113431;Poisson;1;0;0
646;Name  646;C;D;660804,4259;0,463323633;0,258241003;Poisson;0;0;1
647;Name  647;C;A;3045,77429;0,026035118;0,129100629;Poisson;0;0;1
648;Name  648;A;B;413212,4142;0,185041106;0,195213559;Poisson;1;0;0
649;Name  649;B;C;870600,6192;0,097511685;0,309470075;Poisson;0;1;0
650;Name  650;B;B;950776,6667;0,341988029;0,328385232;Poisson;0;1;0
651;Name  651;B;D;735996,3107;0,677959092;0,161778707;Poisson;0;1;0
652;Name  652;A;E;57797,52405;0,388466754;0,111037381;Poisson;1;0;0
653;Name  653;B;A;950891,7179;0,646687923;0,126811922;Poisson;0;1;0
654;Name  654;C;A;570273,1087;0,567651261;0,118210641;Poisson;0;0;1
655;Name  655;C;B;222544,8329;0,416817155;0,121494044;Poisson;0;0;1
656;Name  656;A;B;192219,017;0,805906664;0,336723013;Poisson;1;0;0
657;Name  657;B;A;984167,75;0,57714998;0,182621924;Poisson;0;1;0
658;Name  658;B;A;819985,0629;0,737234059;0,324107482;Poisson;0;1;0
