Number;Name;Business;Country;EAD;LGD;PD;Default;A;B;C
1290;Name  1290;C;A;383635,9083;0,625774863;0,241715308;Bernoulli;0;0;1
1336;Name  1336;B;B;689882,6082;0,347036294;0,008723016;Bernoulli;0;1;0
2696;Name  2696;C;A;657790,0708;0,363212289;0,252902581;Bernoulli;0;0;1
351;Name  351;C;E;588833,9127;0,404881765;0,27715924;Bernoulli;0;0;1
1666;Name  1666;B;A;988163,6218;0,240995298;0,000613307;Bernoulli;0;1;0
2755;Name  2755;A;E;253330,144;0,94002561;0,220581561;Bernoulli;1;0;0
1329;Name  1329;A;D;403490,1417;0,589004307;0,064469966;Bernoulli;1;0;0
2154;Name  2154;A;A;425424,3799;0,558613853;0,09555633;Bernoulli;1;0;0
715;Name  715;C;A;657509,6344;0,361406334;0,290311818;Bernoulli;0;0;1
2654;Name  2654;C;B;574126,1442;0,41376554;0,065724545;Bernoulli;0;0;1
2706;Name  2706;B;E;273617,503;0,867580663;0,324495985;Bernoulli;0;1;0
120;Name  120;C;E;812281,3377;0,292227112;0,17652067;Bernoulli;0;0;1
66;Name  66;A;D;263079,3765;0,901008411;0,19927536;Bernoulli;1;0;0
1276;Name  1276;B;C;255576,4244;0,927005612;0,01357409;Bernoulli;0;1;0
2541;Name  2541;B;D;622439,7414;0,380609828;0,224427965;Bernoulli;0;1;0
143;Name  143;C;D;333138,3004;0,711097232;0,177984736;Bernoulli;0;0;1
2803;Name  2803;C;C;821995,559;0,287888855;0,068588266;Bernoulli;0;0;1
494;Name  494;B;B;623655,2495;0,378823932;0,121605091;Bernoulli;0;1;0
2280;Name  2280;B;E;617945,5258;0,381585776;0,14976115;Bernoulli;0;1;0
1335;Name  1335;B;B;623680,0223;0,377579471;0,34442651;Bernoulli;0;1;0
2287;Name  2287;B;E;294229,4787;0,799379984;0,054101438;Bernoulli;0;1;0
2948;Name  2948;A;A;872328,9791;0,269173692;0,114593408;Bernoulli;1;0;0
1375;Name  1375;A;E;964372,8004;0,243128104;0,066910291;Bernoulli;1;0;0
2279;Name  2279;C;C;398101,4402;0,588671194;0,065328097;Bernoulli;0;0;1
1059;Name  1059;A;E;350714,8072;0,666980584;0,24590886;Bernoulli;1;0;0
822;Name  822;C;D;784597,9447;0,29784906;0,310729464;Bernoulli;0;0;1
1095;Name  1095;B;C;386206,4823;0,604672714;0,335939578;Bernoulli;0;1;0
45;Name  45;B;A;303237,9913;0,769397553;0,025809088;Bernoulli;0;1;0
1921;Name  1921;A;E;735980,2875;0,316775321;0,16546345;Bernoulli;1;0;0
745;Name  745;C;E;990357,9186;0,235310365;0,13232489;Bernoulli;0;0;1
1869;Name  1869;A;D;335454,5015;0,693745652;0,300593495;Bernoulli;1;0;0
2095;Name  2095;B;A;271373,0958;0,855627675;0,274139472;Bernoulli;0;1;0
848;Name  848;C;A;867003,6487;0,267737282;0,084130914;Bernoulli;0;0;1
1407;Name  1407;B;E;267827,2465;0,8647708;0,349986502;Bernoulli;0;1;0
790;Name  790;B;C;949810,8943;0,243674244;0,313986425;Bernoulli;0;1;0
2250;Name  2250;B;E;374593,8146;0,617794038;0,074150278;Bernoulli;0;1;0
2507;Name  2507;B;A;716490,9234;0,322525572;0,106847547;Bernoulli;0;1;0
2210;Name  2210;C;E;474738,9897;0,486092373;0,068900445;Bernoulli;0;0;1
834;Name  834;B;A;271115,202;0,850241215;0,286719191;Bernoulli;0;1;0
429;Name  429;C;D;721935,9273;0,318895599;0,061478964;Bernoulli;0;0;1
383;Name  383;C;E;382957,4188;0,599504058;0,12998582;Bernoulli;0;0;1
9;Name  9;B;E;650275,5784;0,352724814;0,347578736;Bernoulli;0;1;0
2231;Name  2231;B;E;485536,6029;0,47236697;0,028136674;Bernoulli;0;1;0
535;Name  535;C;B;300704,6955;0,762596992;0,079149595;Bernoulli;0;0;1
1279;Name  1279;C;B;626286,1556;0,365792651;0,018324784;Bernoulli;0;0;1
2039;Name  2039;A;A;429935,498;0,532831283;0,311319945;Bernoulli;1;0;0
334;Name  334;B;A;732331,4523;0,312725932;0,307972175;Bernoulli;0;1;0
2960;Name  2960;A;A;391682,0765;0,584580297;0,081316838;Bernoulli;1;0;0
744;Name  744;A;B;341961,2316;0,669437628;0,111587191;Bernoulli;1;0;0
2670;Name  2670;A;D;891768,2241;0,256517524;0,029623454;Bernoulli;1;0;0
2641;Name  2641;B;E;715881,9;0,319121301;0,12055166;Bernoulli;0;1;0
47;Name  47;C;B;703828,827;0,323812784;0,193865554;Bernoulli;0;0;1
555;Name  555;C;B;335461,0652;0,679087668;0,311791615;Bernoulli;0;0;1
2826;Name  2826;A;A;512344,4524;0,444479686;0,27201517;Bernoulli;1;0;0
18;Name  18;A;A;265254,7515;0,858408076;0,285931862;Bernoulli;1;0;0
135;Name  135;A;A;491811,0268;0,462695512;0,295989664;Bernoulli;1;0;0
1992;Name  1992;A;A;398015,3479;0,571160527;0,348997246;Bernoulli;1;0;0
2994;Name  2994;B;A;227795,1926;0,99472566;0,28495486;Bernoulli;0;1;0
2568;Name  2568;B;C;550044,4851;0,411602468;0,031002514;Bernoulli;0;1;0
2657;Name  2657;B;C;844338,7031;0,268023556;0,25855436;Bernoulli;0;1;0
2108;Name  2108;C;D;521719,1491;0,432473848;0,175646797;Bernoulli;0;0;1
156;Name  156;C;C;615708,5354;0,366414235;0,156850739;Bernoulli;0;0;1
1560;Name  1560;B;E;537081,8999;0,419944616;0,285166872;Bernoulli;0;1;0
2111;Name  2111;A;B;253206,1573;0,890657673;0,205833647;Bernoulli;1;0;0
2460;Name  2460;B;E;410413,6131;0,549335169;0,215556043;Bernoulli;0;1;0
339;Name  339;B;E;492075,3409;0,458007206;0,142174274;Bernoulli;0;1;0
536;Name  536;B;E;438324,3233;0,512955465;0,207767425;Bernoulli;0;1;0
1849;Name  1849;C;B;875960,4246;0,256556089;0,003191809;Bernoulli;0;0;1
2869;Name  2869;C;E;656354,2792;0,342121817;0,283895336;Bernoulli;0;0;1
2695;Name  2695;A;E;750992,3227;0,298833912;0,267398008;Bernoulli;1;0;0
2563;Name  2563;A;C;504322,5362;0,444302671;0,307915951;Bernoulli;1;0;0
1961;Name  1961;C;C;411079,2959;0,544906627;0,081419207;Bernoulli;0;0;1
2294;Name  2294;A;D;237179,5232;0,94176177;0,185341569;Bernoulli;1;0;0
549;Name  549;C;C;832685,6838;0,268121435;0,268417031;Bernoulli;0;0;1
1324;Name  1324;B;C;262748,2942;0,84938168;0,012689591;Bernoulli;0;1;0
2548;Name  2548;B;E;848831,1824;0,262638763;0,051202053;Bernoulli;0;1;0
1034;Name  1034;C;D;411916,9381;0,539435969;0,148388555;Bernoulli;0;0;1
746;Name  746;B;C;631439,3746;0,3518007;0,346477009;Bernoulli;0;1;0
77;Name  77;A;C;679290,4627;0,326919305;0,334663331;Bernoulli;1;0;0
902;Name  902;C;C;550269,9335;0,403033886;0,306705423;Bernoulli;0;0;1
2651;Name  2651;A;E;527342,2782;0,420365863;0,238050454;Bernoulli;1;0;0
667;Name  667;A;C;610465,3467;0,362643391;0,327475494;Bernoulli;1;0;0
2895;Name  2895;A;E;530318,4439;0,417347248;0,274754631;Bernoulli;1;0;0
754;Name  754;B;C;697462,7995;0,316949846;0,296348765;Bernoulli;0;1;0
1621;Name  1621;A;E;791200,9632;0,279083691;0,075999735;Bernoulli;1;0;0
1215;Name  1215;C;A;510808,4683;0,432095919;0,108461395;Bernoulli;0;0;1
1048;Name  1048;A;C;966611,1387;0,228155862;0,047423358;Bernoulli;1;0;0
1832;Name  1832;B;E;835366,285;0,263893624;0,095080656;Bernoulli;0;1;0
597;Name  597;A;A;969346,6495;0,227129691;0,141873543;Bernoulli;1;0;0
287;Name  287;B;B;232457,5757;0,946850185;0,044152858;Bernoulli;0;1;0
31;Name  31;C;A;694288,2508;0,316937381;0,286631559;Bernoulli;0;0;1
1131;Name  1131;A;C;458062,3413;0,479998214;0,111472303;Bernoulli;1;0;0
546;Name  546;A;B;789972,9384;0,278270285;0,047024408;Bernoulli;1;0;0
2260;Name  2260;A;A;267189,0102;0,822698578;0,160891876;Bernoulli;1;0;0
218;Name  218;C;D;584973,9719;0,375710175;0,114368895;Bernoulli;0;0;1
2211;Name  2211;C;B;593794,4171;0,369949339;0,230840987;Bernoulli;0;0;1
503;Name  503;B;E;923836,5586;0,236867844;0,167064748;Bernoulli;0;1;0
2218;Name  2218;B;E;650574,4017;0,336213776;0,005082289;Bernoulli;0;1;0
394;Name  394;A;C;836216,7354;0,260600873;0,148150473;Bernoulli;1;0;0
2843;Name  2843;A;A;246039,8461;0,883989529;0,332678549;Bernoulli;1;0;0
299;Name  299;A;C;545337,0679;0,398601917;0,033398625;Bernoulli;1;0;0
2886;Name  2886;C;C;334548,0667;0,64944155;0,033187827;Bernoulli;0;0;1
692;Name  692;A;B;727447,6204;0,298459732;0,15270043;Bernoulli;1;0;0
2400;Name  2400;B;E;279237,4153;0,77700534;0,097618173;Bernoulli;0;1;0
1555;Name  1555;C;A;555487,9275;0,390489416;0,168133148;Bernoulli;0;0;1
2344;Name  2344;A;E;664345,8099;0,326375247;0,115452507;Bernoulli;1;0;0
2262;Name  2262;C;D;621644,2979;0,348272585;0,113764904;Bernoulli;0;0;1
198;Name  198;B;C;583886,5197;0,370788958;0,014387273;Bernoulli;0;1;0
2220;Name  2220;C;A;567782,3368;0,381033147;0,177153508;Bernoulli;0;0;1
1617;Name  1617;C;A;268907,2033;0,804383731;0,024672847;Bernoulli;0;0;1
979;Name  979;C;E;539906,6496;0,400227877;0,119839032;Bernoulli;0;0;1
2785;Name  2785;B;C;424203,2549;0,509296494;0,212084662;Bernoulli;0;1;0
496;Name  496;C;E;435751,818;0,495649479;0,283831724;Bernoulli;0;0;1
387;Name  387;C;E;819708,2461;0,263387296;0,169363394;Bernoulli;0;0;1
1042;Name  1042;C;C;787413,0946;0,273991019;0,3173751;Bernoulli;0;0;1
483;Name  483;A;D;709525,1907;0,303869076;0,241225535;Bernoulli;1;0;0
189;Name  189;C;C;942449,7392;0,228360619;0,147852291;Bernoulli;0;0;1
833;Name  833;A;A;458998,1863;0,468525386;0,262384382;Bernoulli;1;0;0
2853;Name  2853;C;C;219696,0469;0,976720693;0,102998166;Bernoulli;0;0;1
204;Name  204;B;A;227153,0233;0,944349799;0,000558925;Bernoulli;0;1;0
1842;Name  1842;C;D;796019,0192;0,269451947;0,042236579;Bernoulli;0;0;1
1441;Name  1441;C;D;324452,2063;0,660501373;0,211961826;Bernoulli;0;0;1
2542;Name  2542;A;C;383729,1011;0,558385554;0,064817454;Bernoulli;1;0;0
1932;Name  1932;A;D;474622,6155;0,451158578;0,051009592;Bernoulli;1;0;0
1635;Name  1635;B;D;249512,1591;0,858099547;0,130387887;Bernoulli;0;1;0
2263;Name  2263;A;C;438079,5052;0,488629283;0,344574259;Bernoulli;1;0;0
2973;Name  2973;B;A;804576,5886;0,265957844;0,29098198;Bernoulli;0;1;0
2177;Name  2177;A;C;401348,4566;0,532337236;0,259467438;Bernoulli;1;0;0
1177;Name  1177;C;A;548486,0355;0,389455053;0,285189644;Bernoulli;0;0;1
1772;Name  1772;C;D;350583,3862;0,608006597;0,252033846;Bernoulli;0;0;1
1058;Name  1058;B;E;213189,3222;0,997770173;0,233943129;Bernoulli;0;1;0
1510;Name  1510;B;C;474823,152;0,446589986;0,23870061;Bernoulli;0;1;0
2519;Name  2519;C;D;649898,8469;0,326078186;0,136063845;Bernoulli;0;0;1
2949;Name  2949;B;A;493909,2486;0,428997407;0,284543783;Bernoulli;0;1;0
2716;Name  2716;A;B;492231,5913;0,429426028;0,33825161;Bernoulli;1;0;0
1110;Name  1110;A;E;216917,5588;0,973697517;0,309473379;Bernoulli;1;0;0
2185;Name  2185;A;E;513859,0675;0,41083998;0,055990243;Bernoulli;1;0;0
1727;Name  1727;B;B;637644,9801;0,330724926;0,311147877;Bernoulli;0;1;0
1268;Name  1268;C;D;539878,7474;0,390533313;0,185224858;Bernoulli;0;0;1
747;Name  747;C;E;211039,6009;0,998038316;0,04032271;Bernoulli;0;0;1
2412;Name  2412;A;B;551960,3363;0,380596672;0,097875309;Bernoulli;1;0;0
1800;Name  1800;B;E;267248,9816;0,785575321;0,167514986;Bernoulli;0;1;0
2937;Name  2937;A;C;700690,5012;0,299587199;0,184503095;Bernoulli;1;0;0
2178;Name  2178;C;E;315598,4326;0,664207107;0,065486735;Bernoulli;0;0;1
2114;Name  2114;B;E;321590,6526;0,650991088;0,214557113;Bernoulli;0;1;0
142;Name  142;B;B;395308,956;0,529500135;0,203218714;Bernoulli;0;1;0
1259;Name  1259;B;A;255759,5245;0,818094427;0,314726955;Bernoulli;0;1;0
1920;Name  1920;B;B;577036,7023;0,362353561;0,072861243;Bernoulli;0;1;0
1105;Name  1105;C;C;244121,6064;0,85627663;0,11340815;Bernoulli;0;0;1
2802;Name  2802;C;E;314179,6336;0,665066346;0,146906048;Bernoulli;0;0;1
2285;Name  2285;C;C;215044,0053;0,971533269;0,329899325;Bernoulli;0;0;1
598;Name  598;B;B;217329,404;0,960288934;0,001442849;Bernoulli;0;1;0
1790;Name  1790;A;B;765604,388;0,272409134;0,133778081;Bernoulli;1;0;0
2872;Name  2872;A;E;860738,3715;0,242093769;0,054180687;Bernoulli;1;0;0
696;Name  696;A;C;268115,3085;0,775898255;0,147890707;Bernoulli;1;0;0
2938;Name  2938;A;E;258828,403;0,803213079;0,329029904;Bernoulli;1;0;0
2906;Name  2906;C;A;443279,9202;0,468770854;0,011355455;Bernoulli;0;0;1
314;Name  314;A;A;230093,0568;0,901098152;0,043974144;Bernoulli;1;0;0
1161;Name  1161;B;D;299918,349;0,691140045;0,042020607;Bernoulli;0;1;0
384;Name  384;B;C;386094,6318;0,536509411;0,340505947;Bernoulli;0;1;0
1036;Name  1036;B;A;739855,087;0,279872304;0,031842388;Bernoulli;0;1;0
1454;Name  1454;B;E;223109,6885;0,92668148;0,252220311;Bernoulli;0;1;0
2731;Name  2731;B;B;212306,7882;0,972830733;0,101411989;Bernoulli;0;1;0
2891;Name  2891;B;A;810581,3901;0,254319625;0,170301554;Bernoulli;0;1;0
839;Name  839;A;C;645829,4868;0,318557353;0,332162041;Bernoulli;1;0;0
533;Name  533;B;A;356897,3673;0,575738287;0,279561637;Bernoulli;0;1;0
229;Name  229;C;C;372685,7014;0,548288378;0,038112211;Bernoulli;0;0;1
145;Name  145;C;A;279999,5241;0,729570708;0,146333551;Bernoulli;0;0;1
2833;Name  2833;A;D;241416,2191;0,844868132;0,303974641;Bernoulli;1;0;0
909;Name  909;A;A;466624,8918;0,436407906;0,22228818;Bernoulli;1;0;0
1967;Name  1967;B;D;472126,8591;0,430837149;0,229747861;Bernoulli;0;1;0
1986;Name  1986;B;D;325079,186;0,624937378;0,101289034;Bernoulli;0;1;0
194;Name  194;A;C;400636,7832;0,506573474;0,035658225;Bernoulli;1;0;0
552;Name  552;A;E;219214,375;0,924788021;0,247074988;Bernoulli;1;0;0
2455;Name  2455;C;E;603339,2077;0,335376478;0,276574047;Bernoulli;0;0;1
938;Name  938;A;C;790985,9626;0,255743208;0,319374794;Bernoulli;1;0;0
2187;Name  2187;B;D;587231,8896;0,344437331;0,036082404;Bernoulli;0;1;0
369;Name  369;A;C;262118,2735;0,770925613;0,140796549;Bernoulli;1;0;0
440;Name  440;A;E;557859,058;0,362225954;0,098921755;Bernoulli;1;0;0
1188;Name  1188;B;D;603178,2135;0,334122107;0,018602323;Bernoulli;0;1;0
799;Name  799;A;B;210709,9289;0,956089942;0,054885732;Bernoulli;1;0;0
374;Name  374;C;D;443693,6724;0,45340161;0,014527151;Bernoulli;0;0;1
1643;Name  1643;B;D;726768,2801;0,276671139;0,204044914;Bernoulli;0;1;0
2193;Name  2193;A;B;739627,5733;0,271857785;0,158274612;Bernoulli;1;0;0
738;Name  738;B;C;638179,3812;0,314953943;0,331324083;Bernoulli;0;1;0
1998;Name  1998;C;D;938706,3063;0,213922685;0,202413549;Bernoulli;0;0;1
689;Name  689;B;C;370044,3919;0,542021692;0,288873833;Bernoulli;0;1;0
811;Name  811;A;D;455941,8103;0,439688447;0,015546438;Bernoulli;1;0;0
1087;Name  1087;A;D;359282,0252;0,55683044;0,312949383;Bernoulli;1;0;0
100000;Pool A;misc;misc;342298,6298;0,246021371;91,43741346;Poisson;1;0;0
200000;Pool B;misc;misc;332533,032;0,243494219;90,29242675;Poisson;0;1;0
300000;Pool C;misc;misc;334227,2524;0,237472726;87,76211343;Poisson;0;0;1
